City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Cayenne,GF,2022-01-21 05:51:31,4.9333,-52.3333,76.08,92,100,3.44
294,Dumas,US,2022-01-21 05:51:31,35.8656,-101.9732,16.95,85,0,6.91
295,Todos Santos,MX,2022-01-21 05:51:32,23.45,-110.2167,71.01,68,97,10.31
296,Lagoa,PT,2022-01-21 05:51:32,39.05,-27.9833,60.55,88,100,21.23
297,Martinsburg,US,2022-01-21 05:51:33,39.4562,-77.9639,22.84,61,1,11.5
298,Poum,NC,2022-01-21 05:51:33,-20.2333,164.0167,81.19,79,78,19.77
299,Seoul,KR,2022-01-21 05:47:06,37.5683,126.9778,39.96,28,0,2.3
300,Langxiang,CN,2022-01-21 05:51:34,46.95,128.8833,10.96,65,67,3.11
301,Kibaya,TZ,2022-01-21 05:51:34,-5.3,36.5667,61.93,92,100,1.63
302,Loa Janan,ID,2022-01-21 05:51:35,-0.583,117.095,76.33,93,100,1.83
303,Agadez,NE,2022-01-21 05:51:35,19.75,10.25,46.58,36,0,1.39
304,Erenhot,CN,2022-01-21 05:51:35,43.6475,111.9767,17.44,88,100,5.99
305,Fushan,CN,2022-01-21 05:51:36,37.4958,121.2581,33.42,43,3,2.77
306,Fortuna,US,2022-01-21 05:51:36,40.5982,-124.1573,52.14,96,100,1.01
307,Kaohsiung,TW,2022-01-21 05:51:37,22.6163,120.3133,76.95,68,75,5.01
308,Waddan,LY,2022-01-21 05:51:37,29.1614,16.139,46.49,69,2,3.31
309,Karpathos,GR,2022-01-21 05:51:37,35.507,27.2132,57.16,62,40,10.36
310,Korla,CN,2022-01-21 05:51:38,41.7597,86.1469,34.95,34,35,4.59
311,Ahuimanu,US,2022-01-21 05:51:38,21.4447,-157.8378,76.46,82,75,6.91
312,Grindavik,IS,2022-01-21 05:51:38,63.8424,-22.4338,46.87,93,100,39.12
313,Tomatlan,MX,2022-01-21 05:51:39,19.9333,-105.25,68.41,69,100,1.74
314,Antsohihy,MG,2022-01-21 05:51:39,-14.8796,47.9875,79.92,79,83,3.56
315,Ghanzi,BW,2022-01-21 05:51:39,-21.5667,21.7833,75.67,51,87,14.5
316,Alofi,NU,2022-01-21 05:51:40,-19.0595,-169.9187,80.49,83,32,11.5
317,Rantepao,ID,2022-01-21 05:51:40,-2.9701,119.8978,72.25,91,100,2.68
318,Luanda,AO,2022-01-21 05:51:41,-8.8368,13.2343,71.6,94,40,4.61
319,Tarija,BO,2022-01-21 05:51:41,-21.5355,-64.7296,63.12,77,79,3.24
320,Padilla,CO,2022-01-21 05:51:42,3.2204,-76.3139,71.17,87,87,3.0
321,Kamina,CD,2022-01-21 05:51:42,-8.7386,24.9906,66.25,92,99,2.24
322,Khudumelapye,BW,2022-01-21 05:51:43,-23.8833,24.75,72.3,50,99,10.49
323,Zharkent,KZ,2022-01-21 05:51:43,44.1628,80.0,38.75,48,9,5.21
324,Champerico,GT,2022-01-21 05:51:43,14.3,-91.9167,77.04,75,4,8.48
325,Puerto Suarez,BO,2022-01-21 05:51:44,-18.95,-57.8,71.94,97,100,3.13
326,Ust-Koksa,RU,2022-01-21 05:51:44,50.2696,85.6108,8.06,94,60,1.05
327,Peniche,PT,2022-01-21 05:51:45,39.3558,-9.3811,49.44,72,0,8.57
328,Kashi,CN,2022-01-21 05:51:45,39.4547,75.9797,31.21,37,0,6.71
329,Qaqortoq,GL,2022-01-21 05:51:46,60.7167,-46.0333,11.89,94,99,3.11
330,Narsaq,GL,2022-01-21 05:51:46,60.9167,-46.05,9.45,91,92,3.6
331,Georgetown,MY,2022-01-21 05:51:04,5.4112,100.3354,87.89,70,20,1.01
332,Alice Springs,AU,2022-01-21 05:51:47,-23.7,133.8833,94.55,38,40,8.05
333,Tara,RU,2022-01-21 05:51:47,56.8944,74.371,6.28,90,100,5.75
334,Aripuana,BR,2022-01-21 05:51:47,-9.1667,-60.6333,71.4,99,100,2.51
335,Hoquiam,US,2022-01-21 05:51:48,46.9809,-123.8893,46.38,92,75,5.75
336,Adeje,ES,2022-01-21 05:51:48,28.1227,-16.726,62.1,62,20,1.01
337,Along,IN,2022-01-21 05:51:48,28.1667,94.7667,69.44,36,80,1.81
338,Shimoda,JP,2022-01-21 05:51:49,34.6667,138.95,48.56,86,100,6.11
339,Odweyne,SO,2022-01-21 05:51:49,9.4092,45.064,73.29,41,5,16.6
340,Sulangan,PH,2022-01-21 05:51:50,11.1373,123.7228,80.71,76,18,9.17
341,Taldan,RU,2022-01-21 05:51:50,53.6667,124.8,3.85,67,1,3.69
342,Chikwawa,MW,2022-01-21 05:51:50,-16.0335,34.8009,75.87,77,17,5.03
343,Saint-Georges,GD,2022-01-21 05:51:51,12.0564,-61.7485,78.48,78,40,11.5
344,Aiquile,BO,2022-01-21 05:51:51,-18.2041,-65.1807,54.88,91,5,2.37
345,Teya,RU,2022-01-21 05:51:51,60.3778,92.6267,9.18,94,93,3.44
346,Lloydminster,CA,2022-01-21 05:51:52,53.2835,-110.0016,37.08,80,75,23.02
347,San Patricio,US,2022-01-21 05:51:52,28.017,-97.5169,37.26,57,100,13.35
348,Kruisfontein,ZA,2022-01-21 05:51:53,-34.0033,24.7314,71.89,75,76,6.49
349,Saint Anthony,US,2022-01-21 05:51:53,45.0205,-93.218,-3.71,77,0,1.01
350,Sorland,NO,2022-01-21 05:51:53,67.667,12.6934,30.27,49,100,11.52
351,Najran,SA,2022-01-21 05:51:54,17.4924,44.1277,56.05,65,0,8.93
352,Half Moon Bay,US,2022-01-21 05:48:25,37.4636,-122.4286,58.01,80,100,0.0
353,Sambava,MG,2022-01-21 05:51:54,-14.2667,50.1667,78.89,85,100,2.15
354,Bud,US,2022-01-21 05:51:55,39.447,-86.1758,21.69,63,54,6.69
355,Constitucion,CL,2022-01-21 05:51:55,-35.3333,-72.4167,53.2,72,0,7.47
356,Namtsy,RU,2022-01-21 05:51:56,62.7161,129.6658,-27.29,97,100,3.65
357,Huarmey,PE,2022-01-21 05:51:56,-10.0681,-78.1522,70.95,89,100,8.03
358,Agirish,RU,2022-01-21 05:51:56,61.9247,63.0231,16.97,94,99,7.72
359,Stodolishche,RU,2022-01-21 05:51:57,54.1859,32.6492,17.91,93,68,13.56
360,Margate,GB,2022-01-21 05:51:57,51.3813,1.3862,35.69,82,22,17.2
361,Bocas Del Toro,PA,2022-01-21 05:51:58,9.3333,-82.25,76.95,81,16,7.76
362,Carbonia,IT,2022-01-21 05:51:58,39.1672,8.5222,46.0,65,71,14.7
363,Fort Nelson,CA,2022-01-21 05:51:58,58.8053,-122.7002,-2.61,71,75,6.91
364,Weligama,LK,2022-01-21 05:51:59,5.9667,80.4167,84.22,54,51,5.26
365,Smithers,CA,2022-01-21 05:51:59,54.7804,-127.1743,25.12,93,40,4.61
366,Kuandian,CN,2022-01-21 05:52:00,40.7286,124.7847,24.12,31,3,2.44
367,La Ligua,CL,2022-01-21 05:52:00,-32.4524,-71.2311,51.58,64,1,1.41
368,Verkhovazhye,RU,2022-01-21 05:52:00,60.7472,42.0465,22.41,93,100,8.97
369,Blythe,US,2022-01-21 05:52:01,33.6103,-114.5964,53.58,27,0,5.01
370,La Rioja,ES,2022-01-21 05:52:01,42.25,-2.5,33.12,86,100,7.58
371,Zyryanka,RU,2022-01-21 05:52:02,65.75,150.85,-40.67,94,20,6.22
372,Ahipara,NZ,2022-01-21 05:52:02,-35.1667,173.1667,68.4,57,30,11.1
373,Nahariyya,IL,2022-01-21 05:52:03,33.0059,35.0941,46.31,76,98,3.0
374,Moron,AR,2022-01-21 05:52:03,-34.6534,-58.6198,78.55,82,80,1.01
375,Lonar,IN,2022-01-21 05:52:04,19.9833,76.5333,79.41,36,0,11.95
376,Montrose,US,2022-01-21 05:52:04,38.4166,-108.2673,22.37,68,10,3.78
377,Beckley,US,2022-01-21 05:49:07,37.7782,-81.1882,21.09,94,100,1.99
378,Mitsamiouli,KM,2022-01-21 05:52:04,-11.3847,43.2844,79.9,80,100,12.59
379,Qui Nhon,VN,2022-01-21 05:52:05,13.7667,109.2333,76.71,77,96,8.63
380,Salalah,OM,2022-01-21 05:52:05,17.0151,54.0924,78.55,50,1,19.1
381,Hondo,JP,2022-01-21 05:52:06,32.45,130.2,49.95,47,38,11.83
382,Dongsheng,CN,2022-01-21 05:52:06,39.8161,109.9776,28.02,76,100,12.01
383,Zhob,PK,2022-01-21 05:52:06,31.3411,69.4481,48.34,39,54,2.57
384,Kurmanayevka,RU,2022-01-21 05:52:07,52.5093,52.0675,-0.06,100,96,2.19
385,Kaita,JP,2022-01-21 05:52:07,34.3667,132.55,47.17,54,85,12.19
386,Kamenka,RU,2022-01-21 05:52:08,51.3223,42.7678,16.75,95,100,15.86
387,Kavieng,PG,2022-01-21 05:52:08,-2.5744,150.7967,83.44,70,97,7.72
388,Rocha,UY,2022-01-21 05:52:08,-34.4833,-54.3333,74.88,92,95,10.09
389,Kimbe,PG,2022-01-21 05:52:09,-5.5502,150.1429,80.38,84,98,1.48
390,Traverse City,US,2022-01-21 05:52:09,44.7631,-85.6206,14.74,80,81,4.76
391,Sisimiut,GL,2022-01-21 05:52:10,66.9395,-53.6735,13.01,80,100,26.35
392,Lima,PE,2022-01-21 05:51:46,-12.0432,-77.0282,68.25,83,40,17.27
393,Warmbad,NA,2022-01-21 05:52:10,-28.45,18.7333,78.78,49,94,10.4
394,Brae,GB,2022-01-21 05:52:11,60.3964,-1.353,46.31,93,100,24.67
395,Vallenar,CL,2022-01-21 05:52:11,-28.5708,-70.7581,69.04,52,0,1.48
396,Riwaka,NZ,2022-01-21 05:52:11,-41.0833,173.0,69.44,47,24,6.71
397,Vanimo,PG,2022-01-21 05:52:12,-2.6741,141.3028,82.47,83,73,9.89
398,Miles City,US,2022-01-21 05:50:28,46.4083,-105.8406,38.52,86,90,6.91
399,Angoche,MZ,2022-01-21 05:52:12,-16.2325,39.9086,78.8,80,51,11.77
400,Eydhafushi,MV,2022-01-21 05:52:13,5.1033,73.0708,80.64,72,70,9.17
401,Ljungby,SE,2022-01-21 05:52:13,56.8332,13.9408,30.79,46,6,15.64
402,Victor Harbor,AU,2022-01-21 05:52:14,-35.5667,138.6167,95.47,61,96,3.0
403,Razumnoye,RU,2022-01-21 05:52:14,50.5344,36.6846,27.68,93,100,8.95
404,Luau,AO,2022-01-21 05:52:15,-10.7073,22.2247,65.43,90,100,1.19
405,Chiman,PK,2022-01-21 05:52:15,32.5463,73.8138,53.74,68,20,3.0
406,Saldanha,ZA,2022-01-21 05:52:16,-33.0117,17.9442,66.18,72,0,9.82
407,Tahoua,NE,2022-01-21 05:52:16,14.8888,5.2692,55.38,22,0,9.22
408,Las Palmas,ES,2022-01-21 05:52:16,28.4204,-14.0131,57.99,51,100,3.44
409,Egvekinot,RU,2022-01-21 05:52:17,66.3167,-179.1667,-12.12,71,0,17.72
410,Vadso,NO,2022-01-21 05:52:17,70.0744,29.7487,25.68,80,20,25.32
411,Zdvinsk,RU,2022-01-21 05:52:17,54.7021,78.661,7.45,95,98,4.5
412,Kangaatsiaq,GL,2022-01-21 05:52:18,68.3065,-53.4641,13.19,75,100,25.84
413,Shubarkuduk,KZ,2022-01-21 05:52:18,49.1447,56.4872,8.31,85,73,4.94
414,Finnsnes,NO,2022-01-21 05:52:18,69.2296,17.9811,22.33,98,90,2.08
415,Tikapur,NP,2022-01-21 05:52:19,28.5,81.1333,68.2,43,3,4.05
416,Ketchikan,US,2022-01-21 05:52:19,55.3422,-131.6461,43.27,87,100,9.22
417,Nouadhibou,MR,2022-01-21 05:52:19,20.931,-17.0347,62.58,94,98,6.91
418,Madaoua,NE,2022-01-21 05:52:20,14.073,5.96,51.51,21,0,11.25
419,Zalantun,CN,2022-01-21 05:52:20,48.0,122.7167,5.77,75,53,3.29
420,Ternate,ID,2022-01-21 05:52:21,0.8,127.4,81.19,79,99,3.69
421,Galle,LK,2022-01-21 05:48:32,6.0367,80.217,81.79,60,53,5.46
422,Tazovskiy,RU,2022-01-21 05:52:21,67.4667,78.7,11.59,88,95,17.98
423,Banyo,CM,2022-01-21 05:52:22,6.75,11.8167,61.25,36,43,0.63
424,Tabas,IR,2022-01-21 05:52:22,33.5959,56.9244,38.37,23,95,12.15
425,Kaabong,UG,2022-01-21 05:52:23,3.4836,34.1492,70.93,43,89,5.77
426,The Pas,CA,2022-01-21 05:52:23,53.8251,-101.2541,12.22,85,100,13.8
427,Avera,US,2022-01-21 05:52:24,33.194,-82.5271,45.91,90,100,11.77
428,Flin Flon,CA,2022-01-21 05:52:24,54.7682,-101.865,17.26,95,100,10.11
429,El Sauzal,MX,2022-01-21 05:52:25,31.9,-116.6833,59.59,39,0,7.67
430,Arraial Do Cabo,BR,2022-01-21 05:52:25,-22.9661,-42.0278,74.79,90,7,11.65
431,Sistranda,NO,2022-01-21 05:52:25,63.7256,8.834,40.89,77,100,22.75
432,Adre,TD,2022-01-21 05:52:26,13.4667,22.2,56.34,21,0,12.26
433,Satoraljaujhely,HU,2022-01-21 05:52:26,48.4,21.6667,19.04,84,53,2.59
434,Hovd,MN,2022-01-21 05:52:27,48.0056,91.6419,14.38,90,99,3.06
435,Dossor,KZ,2022-01-21 05:52:27,47.5272,52.9811,25.03,91,97,6.06
436,Tumbagaan,PH,2022-01-21 05:52:27,5.3656,120.3139,77.31,84,100,1.59
437,Debre Tabor,ET,2022-01-21 05:52:28,11.85,38.0167,56.3,55,93,4.05
438,Bilibino,RU,2022-01-21 05:50:00,68.0546,166.4372,-29.25,83,4,3.53
439,Chapais,CA,2022-01-21 05:52:28,49.7834,-74.8492,-27.62,100,73,4.94
440,Nong Ki,TH,2022-01-21 05:52:28,14.6868,102.538,76.51,78,99,4.5
441,Beloha,MG,2022-01-21 05:52:29,-25.1667,45.05,80.1,58,17,14.32
442,Umm Kaddadah,SD,2022-01-21 05:52:29,13.6017,26.6876,53.06,27,7,16.02
443,Khandyga,RU,2022-01-21 05:52:30,62.6667,135.6,-30.41,98,90,1.32
444,Acapulco,MX,2022-01-21 05:52:30,16.8634,-99.8901,74.98,80,10,5.73
445,Talkha,EG,2022-01-21 05:52:30,31.0539,31.3779,44.55,65,2,1.39
446,Barentu,ER,2022-01-21 05:52:31,15.1139,37.5928,64.56,60,7,4.72
447,Severo-Kurilsk,RU,2022-01-21 05:52:31,50.6789,156.125,31.42,80,100,28.5
448,Lulea,SE,2022-01-21 05:52:32,65.5842,22.1547,26.67,63,0,17.27
449,Gobabis,NA,2022-01-21 05:52:32,-22.45,18.9667,74.61,50,87,5.64
450,Beringovskiy,RU,2022-01-21 05:52:32,63.05,179.3167,-14.73,75,9,14.79
451,Izhma,RU,2022-01-21 05:52:33,65.0083,53.9113,18.07,93,99,9.15
452,Las Cruces,US,2022-01-21 05:50:07,32.3123,-106.7783,36.99,60,0,1.01
453,Saint George,US,2022-01-21 05:51:01,37.1041,-113.5841,43.39,49,1,17.0
454,Achacachi,BO,2022-01-21 05:52:34,-16.05,-68.6833,40.98,84,62,7.05
455,Saint-Pierre,RE,2022-01-21 05:52:34,-21.3393,55.4781,82.08,83,75,2.3
456,Wajima,JP,2022-01-21 05:52:34,37.4,136.9,34.48,64,75,8.05
457,Paamiut,GL,2022-01-21 05:52:35,61.994,-49.6678,18.34,93,100,3.44
458,Aykhal,RU,2022-01-21 05:52:35,66.0,111.5,-6.41,99,76,11.21
459,Huittinen,FI,2022-01-21 05:52:36,61.1833,22.7,27.72,75,48,14.2
460,Sayyan,YE,2022-01-21 05:52:36,15.1718,44.3244,55.2,35,3,6.49
461,Salur,IN,2022-01-21 05:52:36,18.5333,83.2167,81.28,37,4,2.64
462,Belmonte,BR,2022-01-21 05:52:37,-15.8631,-38.8828,73.9,86,1,4.03
463,Puerto Escondido,MX,2022-01-21 05:52:37,15.85,-97.0667,75.18,83,1,4.68
464,Porto-Vecchio,FR,2022-01-21 05:52:38,41.591,9.2795,45.93,100,0,4.61
465,Guymon,US,2022-01-21 05:52:38,36.6828,-101.4816,17.6,73,0,9.22
466,Kununurra,AU,2022-01-21 05:52:38,-15.7667,128.7333,80.58,89,90,20.71
467,Frederick,US,2022-01-21 05:50:20,39.4668,-77.3997,25.32,66,0,1.01
468,Prince Rupert,CA,2022-01-21 05:52:39,54.3161,-130.3201,42.49,99,100,10.36
469,Xining,CN,2022-01-21 05:49:04,36.6167,101.7667,34.72,28,0,2.68
470,Pa Sang,TH,2022-01-21 05:52:39,18.5262,98.9394,80.04,59,61,2.84
471,Chachapoyas,PE,2022-01-21 05:52:40,-6.2317,-77.869,53.62,95,99,2.33
472,Bure,ET,2022-01-21 05:52:40,10.7,37.0667,62.98,54,62,3.24
473,Ardakan,IR,2022-01-21 05:52:40,32.31,54.0175,30.58,27,43,15.77
474,Astoria,US,2022-01-21 05:52:41,46.1879,-123.8313,46.29,93,100,5.75
475,Bang Saphan,TH,2022-01-21 05:52:41,11.2126,99.5117,85.95,66,78,6.22
476,Corinto,GR,2022-01-21 05:52:42,37.9407,22.9573,52.9,78,9,6.78
477,Stornoway,GB,2022-01-21 05:52:42,58.2093,-6.3865,42.93,97,75,1.01
478,Slobozia,MD,2022-01-21 05:52:43,46.7281,29.7078,25.68,64,90,12.08
479,Potiskum,NG,2022-01-21 05:52:43,11.7091,11.0694,51.33,41,36,8.86
480,Urla,TR,2022-01-21 05:52:44,38.3229,26.764,52.21,75,46,14.72
481,Perelyub,RU,2022-01-21 05:52:44,51.8667,50.3667,4.3,99,99,5.5
482,Hanyang,CN,2022-01-21 05:52:45,32.1371,105.5126,42.93,87,100,2.59
483,Oranjemund,NA,2022-01-21 05:49:59,-28.55,16.4333,69.58,73,31,5.48
484,Kintampo,GH,2022-01-21 05:52:45,8.0563,-1.7306,68.0,18,9,3.42
485,Bouna,CI,2022-01-21 05:52:46,9.2667,-3.0,62.22,20,4,6.11
486,Chilia Veche,RO,2022-01-21 05:52:46,45.4167,29.2833,32.52,70,100,5.66
487,Port Hedland,AU,2022-01-21 05:52:46,-20.3167,118.5667,95.05,59,2,19.57
488,Santa Marta,CO,2022-01-21 05:51:59,11.2408,-74.199,82.45,67,10,21.0
489,Mayumba,GA,2022-01-21 05:52:47,-3.432,10.6554,76.6,89,99,6.31
490,Yarada,IN,2022-01-21 05:52:47,17.65,83.2667,80.92,65,40,11.5
491,Fuerte,PH,2022-01-21 05:52:48,17.5381,120.3644,82.11,95,53,9.17
492,Lazaro Cardenas,MX,2022-01-21 05:52:48,17.9583,-102.2,73.15,82,63,3.8
493,Cairns,AU,2022-01-21 05:52:49,-16.9167,145.7667,85.95,96,75,8.05
494,Dingle,PH,2022-01-21 05:52:49,10.9995,122.6711,84.18,66,61,11.59
495,San Francisco,US,2022-01-21 05:49:25,37.7749,-122.4194,58.32,77,0,1.99
496,Cam Ranh,VN,2022-01-21 05:49:53,11.9214,109.1591,82.36,57,20,13.8
497,Itoman,JP,2022-01-21 05:52:50,26.1247,127.6694,64.78,54,75,9.22
498,Lata,PT,2022-01-21 05:52:50,40.1629,-8.3327,49.06,83,0,4.97
499,Tromso,NO,2022-01-21 05:52:50,69.6496,18.957,22.37,86,0,1.01
500,Evensk,RU,2022-01-21 05:52:51,61.95,159.2333,-10.98,76,1,7.02
501,Mamallapuram,IN,2022-01-21 05:52:51,12.6264,80.1722,86.05,60,66,5.57
502,Suluq,LY,2022-01-21 05:52:52,31.6682,20.2521,51.85,75,54,4.34
503,Ust-Maya,RU,2022-01-21 05:52:52,60.4167,134.5333,-23.46,97,62,1.63
504,Myaundzha,RU,2022-01-21 05:52:53,63.0494,147.1858,-31.7,86,5,3.38
505,Evans,US,2022-01-21 05:49:56,33.5337,-82.1307,45.61,80,90,1.99
506,Havre-Saint-Pierre,CA,2022-01-21 05:52:53,50.2334,-63.5986,3.79,77,0,12.66
507,Silchar,IN,2022-01-21 05:52:53,24.8167,92.8,74.16,46,77,2.8
508,Garchitorena,PH,2022-01-21 05:52:54,13.8804,123.6946,77.95,85,86,9.57
509,Praya,CV,2022-01-21 05:52:54,14.9215,-23.5087,70.34,83,75,11.5
510,Kapoeta,SS,2022-01-21 05:52:54,4.7717,33.5903,77.61,26,95,6.24
511,Odienne,CI,2022-01-21 05:52:55,9.51,-7.5692,64.27,19,57,4.18
512,Mapiripan,CO,2022-01-21 05:52:55,2.8892,-72.1256,74.48,66,64,2.62
513,Ramshir,IR,2022-01-21 05:52:55,30.8946,49.4092,37.26,40,0,13.51
514,Jalu,LY,2022-01-21 05:52:56,29.0331,21.5482,49.5,58,9,8.48
515,Atar,MR,2022-01-21 05:49:52,20.5169,-13.0499,67.71,15,89,8.57
516,Miyako,JP,2022-01-21 05:52:56,39.6367,141.9525,35.44,50,74,15.35
517,Bulgan,MN,2022-01-21 05:52:57,48.8125,103.5347,11.86,89,97,2.93
518,Freeport,US,2022-01-21 05:50:38,40.6576,-73.5832,23.36,57,0,5.01
519,Doha,QA,2022-01-21 05:52:57,25.2867,51.5333,58.98,47,1,13.8
520,Chulym,RU,2022-01-21 05:52:57,55.0997,80.9572,4.21,96,97,3.76
521,Ambilobe,MG,2022-01-21 05:52:58,-13.2,49.05,80.13,83,87,7.2
522,Naze,JP,2022-01-21 05:51:12,28.3667,129.4833,56.32,62,96,8.75
523,Sobolevo,RU,2022-01-21 05:52:58,54.4299,31.8996,20.19,93,79,15.68
524,Portobelo,PA,2022-01-21 05:52:59,9.55,-79.65,78.82,89,44,11.39
525,Abu Samrah,SY,2022-01-21 05:52:59,35.3029,37.1841,40.12,66,57,6.42
526,Makakilo City,US,2022-01-21 05:52:59,21.3469,-158.0858,75.29,77,90,3.44
527,Formosa,AR,2022-01-21 05:51:07,-26.1775,-58.1781,87.78,51,1,8.05
528,Dudinka,RU,2022-01-21 05:53:00,69.4058,86.1778,14.0,89,100,21.09
529,Hualmay,PE,2022-01-21 05:53:00,-11.0964,-77.6139,70.66,88,95,8.72
530,Khandbari,NP,2022-01-21 05:53:01,27.3747,87.2039,58.93,56,67,5.86
531,Alihe,CN,2022-01-21 05:53:01,50.5667,123.7167,12.27,57,57,0.63
532,Henties Bay,NA,2022-01-21 05:53:02,-22.116,14.2845,68.86,85,97,3.33
533,Udankudi,IN,2022-01-21 05:53:02,8.4333,78.0167,86.18,60,91,8.88
534,Salekhard,RU,2022-01-21 05:53:02,66.53,66.6019,14.74,94,100,14.97
535,Marawi,PH,2022-01-21 05:53:03,7.9986,124.2928,72.64,59,98,5.26
536,Barrhead,GB,2022-01-21 05:53:03,55.7992,-4.3929,44.13,88,75,1.99
537,Sinnamary,GF,2022-01-21 05:53:03,5.3833,-52.95,76.39,90,84,11.54
538,Ixtapa,MX,2022-01-21 05:53:04,20.7,-105.2,74.23,88,100,0.0
539,Gillette,US,2022-01-21 05:48:32,44.2911,-105.5022,36.52,65,100,0.0
540,Coro,VE,2022-01-21 05:53:04,11.4045,-69.6734,75.33,87,28,16.04
541,Myitkyina,MM,2022-01-21 05:53:05,25.3833,97.4,73.15,48,69,1.63
542,Nowy Dwor Gdanski,PL,2022-01-21 05:53:05,54.2131,19.1177,33.96,65,100,21.9
543,Buraydah,SA,2022-01-21 05:48:43,26.326,43.975,36.05,34,0,9.33
544,Cabedelo,BR,2022-01-21 05:51:53,-6.9811,-34.8339,77.67,83,36,6.76
545,Tulum,MX,2022-01-21 05:53:06,20.2167,-87.4667,71.92,88,0,4.27
546,Machiques,VE,2022-01-21 05:53:06,10.0644,-72.545,76.75,67,16,6.38
547,Saint-Felicien,CA,2022-01-21 05:53:06,48.6501,-72.4491,-21.32,76,0,8.05
548,Modakeke,NG,2022-01-21 05:53:07,7.3833,4.2667,66.61,28,73,3.96
549,Grand-Lahou,CI,2022-01-21 05:53:07,5.1367,-5.0242,73.85,71,77,3.8
550,Vestmannaeyjar,IS,2022-01-21 05:53:08,63.4427,-20.2734,46.98,90,100,33.62
551,Bahraich,IN,2022-01-21 05:53:08,27.5833,81.6,66.07,50,3,5.48
552,Ponyri,RU,2022-01-21 05:53:09,52.3186,36.3039,24.24,96,100,11.52
553,Oprisor,RO,2022-01-21 05:53:09,44.2833,23.0833,36.09,70,100,18.45
554,Pelym,RU,2022-01-21 05:53:10,61.0108,61.9978,18.84,93,99,7.67
555,Slonim,BY,2022-01-21 05:53:10,53.0867,25.3219,29.19,93,100,22.08
556,Pochutla,MX,2022-01-21 05:53:10,15.7432,-96.4661,72.82,79,1,3.62
557,Severnyy,RU,2022-01-21 05:53:11,50.677,36.5532,26.64,93,100,8.95
558,Alpena,US,2022-01-21 05:53:11,45.0617,-83.4327,13.1,71,90,3.0
559,Muncar,ID,2022-01-21 05:53:12,-8.4333,114.3333,84.92,69,96,9.98
560,Tuim,RU,2022-01-21 05:53:12,54.3417,89.9261,12.15,86,41,1.68
561,San Ramon,US,2022-01-21 05:50:35,37.7799,-121.978,56.75,77,0,0.0
562,Qadirpur Ran,PK,2022-01-21 05:53:13,30.2924,71.6712,53.49,44,1,5.91
563,Alyangula,AU,2022-01-21 05:53:13,-13.8483,136.4192,87.53,65,70,14.34
564,Seymchan,RU,2022-01-21 05:53:13,62.8833,152.4333,-40.67,98,46,0.76
565,Zaysan,KZ,2022-01-21 05:53:14,47.4667,84.8667,6.91,94,89,3.15
566,Masallatah,LY,2022-01-21 05:53:14,32.6167,14.0,49.14,54,62,7.4
567,Champasak,LA,2022-01-21 05:53:15,14.75,106.0,85.08,35,93,3.09
568,Tambo,PE,2022-01-21 05:53:15,-14.8,-73.9167,40.23,76,96,1.45
569,Kysyl-Syr,RU,2022-01-21 05:48:31,63.8986,122.7617,-3.15,100,100,3.02
570,Taoudenni,ML,2022-01-21 05:53:15,22.6783,-3.9836,58.37,25,23,7.78
571,Preeceville,CA,2022-01-21 05:53:16,51.95,-102.6677,19.74,89,100,13.44
572,Eirunepe,BR,2022-01-21 05:53:16,-6.6603,-69.8736,72.55,98,100,2.28
573,Yarmouth,US,2022-01-21 05:53:16,41.7057,-70.2286,32.11,74,100,25.01
574,Awjilah,LY,2022-01-21 05:53:17,29.1081,21.2869,50.14,60,7,6.89
575,Shumskiy,RU,2022-01-21 05:53:17,54.8318,99.1328,12.87,91,98,1.28
576,Acajutla,SV,2022-01-21 05:53:17,13.5928,-89.8275,74.8,68,7,6.85
577,Goderich,CA,2022-01-21 05:52:36,43.7501,-81.7165,11.91,85,92,8.05
578,Izumo,JP,2022-01-21 05:53:18,35.3667,132.7667,40.95,75,75,17.27
579,Socorro,US,2022-01-21 05:53:18,31.6546,-106.3033,39.38,52,1,6.22
580,Dunedin,NZ,2022-01-21 05:53:19,-45.8742,170.5036,66.79,59,90,13.0
581,Nishihara,JP,2022-01-21 05:53:19,26.1842,127.7558,64.06,56,75,8.05
582,Ponta Delgada,PT,2022-01-21 05:53:19,37.7333,-25.6667,61.52,67,20,10.36
583,Alappuzha,IN,2022-01-21 05:53:20,9.49,76.3264,81.63,68,82,5.32
584,Solnechnyy,RU,2022-01-21 05:53:20,50.7214,136.6319,-0.83,96,52,4.32
585,Urumqi,CN,2022-01-21 05:53:20,43.801,87.6005,22.15,93,40,4.47
586,Luderitz,NA,2022-01-21 05:53:21,-26.6481,15.1594,74.1,66,86,1.68
587,Xique-Xique,BR,2022-01-21 05:53:21,-10.8218,-42.7263,74.34,71,74,8.39
588,Asau,RO,2022-01-21 05:53:22,46.4333,26.4,29.75,56,30,6.98
589,Deputatskiy,RU,2022-01-21 05:48:27,69.3,139.9,-22.09,78,35,6.44
590,Shuangcheng,CN,2022-01-21 05:53:22,45.35,126.2833,4.68,77,70,2.53
591,Upington,ZA,2022-01-21 05:53:23,-28.4478,21.2561,73.78,78,0,2.3
592,Dongtai,CN,2022-01-21 05:53:23,32.8523,120.3095,45.68,57,100,11.61
